date_index	rsrp	rsrq	wbcqi	macStats_phr	dlCqiReport_sfnSn	macStats_totalBytesSdusDl	macStats_totalTbsUl	macStats_mcs1Ul	macStats_totalPduDl	macStats_totalBytesSdusUl	macStats_tbsDl	macStats_totalPrbUl	macStats_macSdusDl_sduLength	macStats_macSdusDl_lcid	macStats_prbUl	macStats_totalPduUl	macStats_mcs1Dl	macStats_mcs2Dl	macStats_prbDl	macStats_totalPrbDl	macStats_prbRetxDl	macStats_totalTbsDl	ulCqiReport_sfnSn	pdcpStats_pktRx	pdcpStats_pktRxW	pdcpStats_pktRxAiatW	pdcpStats_pktRxOo	pdcpStats_pktRxBytesW	pdcpStats_pktRxSn	pdcpStats_pktTxBytesW	pdcpStats_pktTxSn	pdcpStats_pktTxBytes	pdcpStats_pktRxAiat	pdcpStats_pktRxBytes	pdcpStats_pktTx	pdcpStats_pktTxW	pdcpStats_pktTxAiatW	pdcpStats_sfn	pdcpStats_pktTxAiat	rnti	quality
2450	-99	-2	15	28	13557	4641	326360	10	594	1891540	7	15573	2	1	0	5170	28	0	3	1829	0	7678	13557	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1022232	888679	20457	0
2449	-99	-2	15	29	13477	4641	326234	10	594	1891414	7	15567	2	1	0	5168	28	0	3	1829	0	7678	13477	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1022182	888679	20457	0
2448	-99	-2	15	28	13397	4641	326108	10	594	1891288	7	15561	2	1	0	5166	28	0	3	1829	0	7678	13397	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1022132	888679	20457	0
2447	-99	-2	15	30	13237	4639	325856	10	593	1891036	7	15549	2	1	0	5162	28	0	3	1826	0	7671	13237	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1022032	888679	20457	0
2446	-99	-2	15	30	13157	4639	325793	10	593	1890910	7	15546	2	1	0	5160	28	0	3	1826	0	7671	13157	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1021982	888679	20457	0
2445	-99	-2	15	29	13077	4639	325667	10	593	1890847	7	15540	2	1	0	5159	28	0	3	1826	0	7671	13077	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1021932	888679	20457	0
2444	-99	-2	15	28	12997	4639	325541	10	593	1890721	7	15534	2	1	0	5157	28	0	3	1826	0	7671	12997	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1021882	888679	20457	0
2443	-99	-2	15	27	12917	4639	325415	10	593	1890595	7	15528	2	1	0	5155	28	0	3	1826	0	7671	12917	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1021832	888679	20457	0
2442	-100	-2	15	27	12837	4637	325289	10	592	1890469	7	15522	2	1	0	5153	28	0	3	1823	0	7664	12837	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1021782	888679	20457	0
2441	-100	-2	15	29	12757	4637	325163	10	592	1890343	7	15516	2	1	0	5151	28	0	3	1823	0	7664	12757	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1021732	888679	20457	0
2440	-100	-2	15	28	12677	4637	325037	10	592	1890217	7	15510	2	1	0	5149	28	0	3	1823	0	7664	12677	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1021682	888679	20457	0
2439	-100	-2	15	26	12597	4637	324974	10	592	1890091	7	15507	2	1	0	5147	28	0	3	1823	0	7664	12597	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1021632	888679	20457	0
2438	-100	-2	15	26	12517	4637	324848	10	592	1890028	7	15501	2	1	0	5146	28	0	3	1823	0	7664	12517	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1021582	888679	20457	0
2437	-102	-2	15	25	12357	4635	324596	10	591	1889776	7	15489	2	1	0	5142	28	0	3	1820	0	7657	12357	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1021482	888679	20457	0
2436	-102	-2	15	28	12277	4635	324470	10	591	1889650	7	15483	2	1	0	5140	28	0	3	1820	0	7657	12277	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1021432	888679	20457	0
2435	-102	-2	15	29	12197	4635	324344	10	591	1889524	7	15477	2	1	0	5138	28	0	3	1820	0	7657	12197	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1021382	888679	20457	0
2434	-101	-2	15	30	12117	4633	324281	10	590	1889398	7	15474	2	1	0	5136	28	0	3	1817	0	7650	12117	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1021332	888679	20457	0
2433	-101	-2	15	28	12037	4633	324092	10	590	1889272	7	15465	2	1	0	5134	28	0	3	1817	0	7650	12037	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1021282	888679	20457	0
2432	-101	-2	15	26	11957	4633	324029	10	590	1889146	7	15462	2	1	0	5132	28	0	3	1817	0	7650	11957	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1021232	888679	20457	0
2431	-101	-2	13	26	11877	4633	323903	10	590	1889020	7	15456	2	1	0	5130	25	0	3	1817	0	7650	11877	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1021182	888679	20457	0
2430	-101	-2	13	27	11797	4633	323777	10	590	1888957	7	15450	2	1	0	5129	25	0	3	1817	0	7650	11797	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1021132	888679	20457	0
2429	-100	-2	15	29	11717	4631	323651	10	589	1888768	7	15444	2	1	0	5126	28	0	3	1814	0	7643	11717	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1021082	888679	20457	0
2428	-100	-2	15	31	11637	4631	323525	10	589	1888705	7	15438	2	1	0	5125	28	0	3	1814	0	7643	11637	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1021032	888679	20457	0
2427	-100	-2	15	32	11477	4631	323273	10	589	1888453	7	15426	2	1	0	5121	28	0	3	1814	0	7643	11477	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1020932	888679	20457	0
2426	-100	-2	15	30	11397	4631	323210	10	589	1888327	7	15423	2	1	0	5119	28	0	3	1814	0	7643	11397	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1020882	888679	20457	0
2425	-96	-2	15	29	11317	4629	323021	10	588	1888201	7	15414	2	1	0	5117	28	0	3	1811	0	7636	11317	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1020832	888679	20457	0
2424	-96	-2	15	29	11237	4629	322958	10	588	1888075	7	15411	2	1	0	5115	28	0	3	1811	0	7636	11237	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1020782	888679	20457	0
2423	-96	-2	15	30	11157	4629	322832	10	588	1888012	7	15405	2	1	0	5114	28	0	3	1811	0	7636	11157	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1020732	888679	20457	0
2422	-96	-2	15	31	11077	4629	322706	10	588	1887886	7	15399	2	1	0	5112	28	0	3	1811	0	7636	11077	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1020682	888679	20457	0
2421	-96	-2	15	35	10997	4629	322580	10	588	1887760	7	15393	2	1	0	5110	28	0	3	1811	0	7636	10997	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1020632	888679	20457	0
2420	-97	-2	15	37	10917	4627	322454	10	587	1887634	7	15387	2	1	0	5108	28	0	3	1808	0	7629	10917	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1020582	888679	20457	0
2419	-97	-2	15	39	10837	4627	322328	10	587	1887508	7	15381	2	1	0	5106	28	0	3	1808	0	7629	10837	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1020532	888679	20457	0
2418	-97	-2	15	38	10757	4627	322202	10	587	1887382	7	15375	2	1	0	5104	28	0	3	1808	0	7629	10757	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1020482	888679	20457	0
2417	-97	-2	15	37	10597	4627	322013	10	587	1887193	7	15366	2	1	0	5101	28	0	3	1808	0	7629	10597	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1020382	888679	20457	0
2416	-99	-2	15	38	10517	4625	321887	10	586	1887004	7	15360	2	1	0	5098	28	0	3	1805	0	7622	10517	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1020332	888679	20457	0
2415	-99	-2	15	39	10437	4625	321761	10	586	1886941	7	15354	2	1	0	5097	28	0	3	1805	0	7622	10437	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1020282	888679	20457	0
2414	-99	-2	15	36	10357	4625	321635	10	586	1886815	7	15348	2	1	0	5095	28	0	3	1805	0	7622	10357	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1020232	888679	20457	0
2413	-99	-2	15	35	10277	4625	321509	10	586	1886689	7	15342	2	1	0	5093	28	0	3	1805	0	7622	10277	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1020182	888679	20457	0
2412	-96	-2	15	35	10196	4623	321446	10	585	1886563	7	15339	2	1	0	5091	28	0	3	1802	0	7615	10196	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1020131	888679	20457	0
2411	-96	-2	15	37	10117	4623	321257	10	585	1886437	7	15330	2	1	0	5089	28	0	3	1802	0	7615	10117	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1020082	888679	20457	0
2410	-96	-2	15	38	10037	4623	321194	10	585	1886311	7	15327	2	1	0	5087	28	0	3	1802	0	7615	10037	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1020032	888679	20457	0
2409	-96	-2	15	39	9957	4623	321068	10	585	1886185	7	15321	2	1	0	5085	28	0	3	1802	0	7615	9957	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1019982	888679	20457	0
2408	-98	-2	15	37	9797	4621	320816	10	584	1885933	7	15309	2	1	0	5081	28	0	3	1799	0	7608	9797	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1019882	888679	20457	0
2407	-98	-2	15	37	9717	4621	320690	10	584	1885870	7	15303	2	1	0	5080	28	0	3	1799	0	7608	9717	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1019832	888679	20457	0
2406	-98	-2	15	38	9637	4621	320564	10	584	1885744	7	15297	2	1	0	5078	28	0	3	1799	0	7608	9637	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1019782	888679	20457	0
2405	-98	-2	15	39	9557	4621	320438	10	584	1885618	7	15291	2	1	0	5076	28	0	3	1799	0	7608	9557	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1019732	888679	20457	0
2404	-98	-2	15	39	9477	4621	320375	10	584	1885492	7	15288	2	1	0	5074	28	0	3	1799	0	7608	9477	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1019682	888679	20457	0
2403	-98	-3	15	39	9397	4619	320186	10	583	1885366	7	15279	2	1	0	5072	28	0	3	1796	0	7601	9397	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1019632	888679	20457	0
2402	-98	-3	15	38	9317	4619	320123	10	583	1885240	7	15276	2	1	0	5070	28	0	3	1796	0	7601	9317	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1019582	888679	20457	0
2401	-98	-3	15	38	9237	4619	319997	10	583	1885177	7	15270	2	1	0	5069	28	0	3	1796	0	7601	9237	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1019532	888679	20457	0
2400	-98	-3	15	35	9157	4619	319871	10	583	1885051	7	15264	2	1	0	5067	28	0	3	1796	0	7601	9157	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1019482	888679	20457	0
2399	-98	-3	15	35	9077	4619	319745	10	583	1884925	7	15258	2	1	0	5065	28	0	3	1796	0	7601	9077	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1019432	888679	20457	0
2398	-98	-2	15	33	8917	4617	319493	10	582	1884673	7	15246	2	1	0	5061	28	0	3	1793	0	7594	8917	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1019332	888679	20457	0
2397	-98	-2	15	31	8837	4617	319367	10	582	1884547	7	15240	2	1	0	5059	28	0	3	1793	0	7594	8837	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1019282	888679	20457	0
2396	-98	-2	15	31	8757	4617	319304	10	582	1884421	7	15237	2	1	0	5057	28	0	3	1793	0	7594	8757	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1019232	888679	20457	0
2395	-98	-2	15	31	8677	4617	319178	10	582	1884358	7	15231	2	1	0	5056	28	0	3	1793	0	7594	8677	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1019182	888679	20457	0
2394	-99	-3	15	31	8597	4615	319052	10	581	1884169	7	15225	2	1	0	5053	28	0	3	1790	0	7587	8597	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1019132	888679	20457	0
2393	-99	-3	15	31	8517	4615	318926	10	581	1884106	7	15219	2	1	0	5052	28	0	3	1790	0	7587	8517	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1019082	888679	20457	0
2392	-99	-3	15	32	8437	4615	318800	10	581	1883980	7	15213	2	1	0	5050	28	0	3	1790	0	7587	8437	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1019032	888679	20457	0
2391	-99	-3	15	34	8357	4615	318674	10	581	1883854	7	15207	2	1	0	5048	28	0	3	1790	0	7587	8357	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1018982	888679	20457	0
2390	-103	-3	15	36	8277	4613	318611	10	580	1883728	7	15204	2	1	0	5046	28	0	3	1787	0	7580	8277	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1018932	888679	20457	0
2389	-103	-3	15	37	8197	4613	318422	10	580	1883602	7	15195	2	1	0	5044	28	0	3	1787	0	7580	8197	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1018882	888679	20457	0
2388	-103	-3	15	39	8037	4613	318233	10	580	1883350	7	15186	2	1	0	5040	28	0	3	1787	0	7580	8037	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1018782	888679	20457	0
2387	-103	-3	15	39	7957	4613	318107	10	580	1883287	7	15180	2	1	0	5039	28	0	3	1787	0	7580	7957	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1018732	888679	20457	0
2386	-104	-2	15	38	7877	4611	317981	10	579	1883098	7	15174	2	1	0	5036	28	0	3	1784	0	7573	7877	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1018682	888679	20457	0
2385	-104	-2	15	38	7797	4611	317855	10	579	1883035	7	15168	2	1	0	5035	28	0	3	1784	0	7573	7797	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1018632	888679	20457	0
2384	-104	-2	15	38	7717	4611	317729	10	579	1882909	7	15162	2	1	0	5033	28	0	3	1784	0	7573	7717	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1018582	888679	20457	0
2383	-104	-2	15	37	7637	4611	317603	10	579	1882783	7	15156	2	1	0	5031	28	0	3	1784	0	7573	7637	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1018532	888679	20457	0
2382	-104	-2	15	35	7557	4611	317540	10	579	1882657	7	15153	2	1	0	5029	28	0	3	1784	0	7573	7557	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1018482	888679	20457	0
2381	-101	-2	15	35	7477	4609	317351	10	578	1882531	7	15144	2	1	0	5027	28	0	3	1781	0	7566	7477	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1018432	888679	20457	0
2380	-101	-2	13	34	7397	4609	317288	10	578	1882405	7	15141	2	1	0	5025	25	0	3	1781	0	7566	7397	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1018382	888679	20457	0
2379	-101	-2	13	35	7317	4609	317162	10	578	1882342	7	15135	2	1	0	5024	25	0	3	1781	0	7566	7317	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1018332	888679	20457	0
2378	-101	-2	13	34	7157	4609	316910	10	578	1882090	7	15123	2	1	0	5020	25	0	3	1781	0	7566	7157	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1018232	888679	20457	0
2377	-100	-2	15	35	7077	4607	316784	10	577	1881964	7	15117	2	1	0	5018	28	0	3	1778	0	7559	7077	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1018182	888679	20457	0
2376	-100	-2	15	36	6997	4607	316658	10	577	1881838	7	15111	2	1	0	5016	28	0	3	1778	0	7559	6997	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1018132	888679	20457	0
2375	-100	-2	15	35	6917	4607	316532	10	577	1881712	7	15105	2	1	0	5014	28	0	3	1778	0	7559	6917	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1018082	888679	20457	0
2374	-100	-2	15	32	6837	4607	316469	10	577	1881586	7	15102	2	1	0	5012	28	0	3	1778	0	7559	6837	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1018032	888679	20457	0
2373	-100	-2	15	29	6757	4607	316343	10	577	1881523	7	15096	2	1	0	5011	28	0	3	1778	0	7559	6757	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1017982	888679	20457	0
2372	-98	-2	15	29	6677	4605	316217	10	576	1881334	7	15090	2	1	0	5008	28	0	3	1775	0	7552	6677	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1017932	888679	20457	0
2371	-98	-2	15	30	6597	4605	316091	10	576	1881271	7	15084	2	1	0	5007	28	0	3	1775	0	7552	6597	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1017882	888679	20457	0
2370	-98	-2	15	33	6517	4605	315965	10	576	1881145	7	15078	2	1	0	5005	28	0	3	1775	0	7552	6517	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1017832	888679	20457	0
2369	-98	-2	14	34	6437	4605	315839	10	576	1881019	7	15072	2	1	0	5003	27	0	3	1775	0	7552	6437	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1017782	888679	20457	0
2368	-94	-2	15	32	6277	4603	315587	10	575	1880767	7	15060	2	1	0	4999	28	0	3	1772	0	7545	6277	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1017682	888679	20457	0
2367	-94	-2	15	30	6197	4603	315524	10	575	1880641	7	15057	2	1	0	4997	28	0	3	1772	0	7545	6197	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1017632	888679	20457	0
2366	-94	-2	15	29	6117	4603	315398	10	575	1880515	7	15051	2	1	0	4995	28	0	3	1772	0	7545	6117	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1017582	888679	20457	0
2365	-94	-2	15	29	6037	4603	315272	10	575	1880452	7	15045	2	1	0	4994	28	0	3	1772	0	7545	6037	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1017532	888679	20457	0
2364	-93	-2	15	29	5957	4601	315146	10	574	1880263	7	15039	2	1	0	4991	28	0	3	1769	0	7538	5957	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1017482	888679	20457	0
2363	-93	-2	15	29	5877	4601	315020	10	574	1880200	7	15033	2	1	0	4990	28	0	3	1769	0	7538	5877	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1017432	888679	20457	0
2362	-93	-2	14	31	5797	4601	314894	10	574	1880074	7	15027	2	1	0	4988	27	0	3	1769	0	7538	5797	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1017382	888679	20457	0
2361	-93	-2	15	32	5717	4601	314768	10	574	1879948	7	15021	2	1	0	4986	28	0	3	1769	0	7538	5717	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1017332	888679	20457	0
2360	-93	-2	15	34	5637	4601	314705	10	574	1879822	7	15018	2	1	0	4984	28	0	3	1769	0	7538	5637	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1017282	888679	20457	0
2359	-94	-2	15	34	5557	4599	314516	10	573	1879696	7	15009	2	1	0	4982	28	0	3	1766	0	7531	5557	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1017232	888679	20457	0
2358	-94	-2	15	36	5397	4599	314327	10	573	1879507	7	15000	2	1	0	4979	28	0	3	1766	0	7531	5397	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1017132	888679	20457	0
2357	-94	-2	15	38	5317	4599	314201	10	573	1879381	7	14994	2	1	0	4977	28	0	3	1766	0	7531	5317	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1017082	888679	20457	0
2356	-94	-2	15	38	5237	4599	314075	10	573	1879255	7	14988	2	1	0	4975	28	0	3	1766	0	7531	5237	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1017032	888679	20457	0
2355	-93	-2	15	38	5157	4597	313949	10	572	1879129	7	14982	2	1	0	4973	28	0	3	1763	0	7524	5157	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1016982	888679	20457	0
2354	-93	-2	15	38	5077	4597	313823	10	572	1879003	7	14976	2	1	0	4971	28	0	3	1763	0	7524	5077	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1016932	888679	20457	0
2353	-93	-2	15	39	4997	4597	313697	10	572	1878877	7	14970	2	1	0	4969	28	0	3	1763	0	7524	4997	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1016882	888679	20457	0
2352	-93	-2	15	39	4917	4597	313634	10	572	1878751	7	14967	2	1	0	4967	28	0	3	1763	0	7524	4917	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1016832	888679	20457	0
2351	-93	-2	15	39	4837	4597	313508	10	572	1878688	7	14961	2	1	0	4966	28	0	3	1763	0	7524	4837	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1016782	888679	20457	0
2350	-93	-2	15	39	4757	4595	313382	10	571	1878499	7	14955	2	1	0	4963	28	0	3	1760	0	7517	4757	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1016732	888679	20457	0
2349	-93	-2	15	39	4677	4595	313256	10	571	1878436	7	14949	2	1	0	4962	28	0	3	1760	0	7517	4677	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1016682	888679	20457	0
2348	-93	-2	15	39	4516	4595	313004	10	571	1878184	7	14937	2	1	0	4958	28	0	3	1760	0	7517	4516	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1016581	888679	20457	0
2347	-92	-2	15	38	4437	4593	312941	10	570	1878058	7	14934	2	1	0	4956	28	0	3	1757	0	7510	4437	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1016532	888679	20457	0
2346	-92	-2	15	38	4357	4593	312752	10	570	1877932	7	14925	2	1	0	4954	28	0	3	1757	0	7510	4357	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1016482	888679	20457	0
2345	-92	-2	15	38	4277	4593	312689	10	570	1877806	7	14922	2	1	0	4952	28	0	3	1757	0	7510	4277	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1016432	888679	20457	0
2344	-92	-2	15	37	4197	4593	312563	10	570	1877680	7	14916	2	1	0	4950	28	0	3	1757	0	7510	4197	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1016382	888679	20457	0
2343	-92	-2	15	38	4117	4593	312437	10	570	1877617	7	14910	2	1	0	4949	28	0	3	1757	0	7510	4117	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1016332	888679	20457	0
2342	-91	-2	15	38	4037	4591	312311	10	569	1877428	7	14904	2	1	0	4946	28	0	3	1754	0	7503	4037	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1016282	888679	20457	0
2341	-91	-2	15	38	3957	4591	312185	10	569	1877365	7	14898	2	1	0	4945	28	0	3	1754	0	7503	3957	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1016232	888679	20457	0
2340	-91	-2	15	38	3877	4591	312059	10	569	1877239	7	14892	2	1	0	4943	28	0	3	1754	0	7503	3877	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1016182	888679	20457	0
2339	-91	-2	15	38	3797	4591	311933	10	569	1877113	7	14886	2	1	0	4941	28	0	3	1754	0	7503	3797	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1016132	888679	20457	0
2338	-91	-2	15	38	3637	4589	311681	10	568	1876861	7	14874	2	1	0	4937	28	0	3	1751	0	7496	3637	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1016032	888679	20457	0
2337	-91	-2	15	38	3557	4589	311618	10	568	1876735	7	14871	2	1	0	4935	28	0	3	1751	0	7496	3557	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1015982	888679	20457	0
2336	-91	-2	15	38	3477	4589	311492	10	568	1876672	7	14865	2	1	0	4934	28	0	3	1751	0	7496	3477	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1015932	888679	20457	0
2335	-91	-2	15	38	3397	4589	311366	10	568	1876546	7	14859	2	1	0	4932	28	0	3	1751	0	7496	3397	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1015882	888679	20457	0
2334	-91	-2	15	39	3316	4589	311240	10	568	1876420	7	14853	2	1	0	4930	28	0	3	1751	0	7496	3316	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1015831	888679	20457	0
2333	-91	-2	15	39	3236	4587	311114	10	567	1876294	7	14847	2	1	0	4928	28	0	3	1748	0	7489	3236	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1015781	888679	20457	0
2332	-91	-2	15	39	3157	4587	310988	10	567	1876168	7	14841	2	1	0	4926	28	0	3	1748	0	7489	3157	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1015732	888679	20457	0
2331	-91	-2	15	39	3077	4587	310862	10	567	1876042	7	14835	2	1	0	4924	28	0	3	1748	0	7489	3077	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1015682	888679	20457	0
2330	-91	-2	15	39	2997	4587	310799	10	567	1875916	7	14832	2	1	0	4922	28	0	3	1748	0	7489	2997	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1015632	888679	20457	0
2329	-91	-2	15	39	2917	4587	310673	10	567	1875853	7	14826	2	1	0	4921	28	0	3	1748	0	7489	2917	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1015582	888679	20457	0
2328	-92	-2	15	39	2757	4585	310421	10	566	1875601	7	14814	2	1	0	4917	28	0	3	1745	0	7482	2757	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1015482	888679	20457	0
2327	-92	-2	15	39	2677	4585	310295	10	566	1875475	7	14808	2	1	0	4915	28	0	3	1745	0	7482	2677	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1015432	888679	20457	0
2326	-92	-2	15	39	2597	4585	310169	10	566	1875349	7	14802	2	1	0	4913	28	0	3	1745	0	7482	2597	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1015382	888679	20457	0
2325	-92	-2	15	40	2517	4583	310106	10	565	1875223	7	14799	2	1	0	4911	28	0	3	1742	0	7475	2517	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1015332	888679	20457	0
2324	-92	-2	15	40	2437	4583	309917	10	565	1875097	7	14790	2	1	0	4909	28	0	3	1742	0	7475	2437	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1015282	888679	20457	0
2323	-92	-2	15	40	2357	4583	309854	10	565	1874971	7	14787	2	1	0	4907	28	0	3	1742	0	7475	2357	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1015232	888679	20457	0
2322	-92	-2	15	40	2277	4583	309728	10	565	1874845	7	14781	2	1	0	4905	28	0	3	1742	0	7475	2277	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1015182	888679	20457	0
