,date_index,rsrp,rsrq,wbcqi
5054,1478,-81,-2,15
5055,1477,-81,-2,15
5056,1476,-81,-2,15
5057,1475,-81,-2,15
5058,1474,-81,-2,15
5059,1473,-81,-2,15
5060,1472,-81,-2,15
5061,1471,-81,-2,15
5062,1470,-81,-2,15
5063,1469,-81,-2,15
5064,1468,-81,-2,15
5065,1467,-81,-2,15
5066,1466,-81,-2,15
5067,1465,-81,-2,15
5068,1464,-81,-2,15
5069,1463,-81,-2,15
5070,1462,-81,-2,15
5071,1461,-81,-2,15
5072,1460,-81,-2,15
5073,1459,-81,-2,15
5074,1458,-81,-2,15
5075,1457,-81,-2,15
5076,1456,-81,-2,15
5077,1455,-81,-2,15
5078,1454,-81,-2,15
5079,1453,-80,-2,15
5080,1452,-80,-2,15
5081,1451,-80,-2,15
5082,1450,-80,-2,15
5083,1449,-80,-2,15
5084,1448,-81,-2,15
5085,1447,-81,-2,15
5086,1446,-81,-2,15
5087,1445,-81,-2,15
5088,1444,-81,-2,15
5089,1443,-81,-2,15
5090,1442,-81,-2,15
5091,1441,-81,-2,15
5092,1440,-81,-2,15
5093,1439,-81,-2,15
5094,1438,-81,-2,15
5095,1437,-81,-2,15
5096,1436,-81,-2,15
5097,1435,-83,-2,15
5098,1434,-83,-2,15
5099,1433,-83,-2,15
5100,1432,-83,-2,15
5101,1431,-83,-2,15
5102,1430,-83,-2,15
5103,1429,-83,-2,15
5104,1428,-83,-2,15
5105,1427,-83,-2,15
5106,1426,-80,-2,15
5107,1425,-80,-2,15
5108,1424,-80,-2,15
5109,1423,-80,-2,15
5110,1422,-81,-2,15
5111,1421,-81,-2,15
5112,1420,-81,-2,15
5113,1419,-81,-2,15
5114,1418,-81,-2,15
5115,1417,-87,-2,15
5116,1416,-87,-2,15
5117,1415,-87,-2,15
5118,1414,-87,-2,15
5119,1413,-84,-2,15
5120,1412,-84,-2,15
5121,1411,-84,-2,15
5122,1410,-84,-2,15
5123,1409,-82,-2,15
5124,1408,-82,-2,15
5125,1407,-82,-2,15
5126,1406,-82,-2,15
5127,1405,-86,-2,15
5128,1404,-86,-2,15
5129,1403,-86,-2,15
5130,1402,-86,-2,15
5131,1401,-86,-2,15
5132,1400,-84,-2,15
5133,1399,-84,-2,15
5134,1398,-84,-2,15
5135,1397,-84,-2,15
5136,1396,-84,-2,15
5137,1395,-84,-2,15
5138,1394,-84,-2,15
5139,1393,-84,-2,15
5140,1392,-84,-2,15
5141,1391,-85,-2,15
5142,1390,-85,-2,15
5143,1389,-85,-2,15
5144,1388,-85,-2,15
5145,1387,-85,-2,15
5146,1386,-85,-2,15
5147,1385,-85,-2,15
5148,1384,-85,-2,15
5149,1383,-84,-2,15
5150,1382,-84,-2,15
5151,1381,-84,-2,15
5152,1380,-84,-2,15
5153,1379,-84,-2,15
5154,1378,-85,-2,15
5155,1377,-85,-2,15
5156,1376,-85,-2,15
5157,1375,-85,-2,15
5158,1374,-86,-2,15
5159,1373,-86,-2,15
5160,1372,-86,-2,15
5161,1371,-86,-2,15
5162,1370,-86,-2,15
5163,1369,-89,-2,15
5164,1368,-89,-2,15
5165,1367,-89,-2,15
5166,1366,-89,-2,15
5167,1365,-89,-2,15
5168,1364,-89,-2,15
5169,1363,-89,-2,15
5170,1362,-89,-2,15
5171,1361,-89,-2,15
5172,1360,-89,-2,15
5173,1359,-89,-2,15
5174,1358,-89,-2,15
5175,1357,-88,-2,15
5176,1356,-88,-2,15
5177,1355,-88,-2,15
5178,1354,-88,-2,15
5179,1353,-88,-2,15
5180,1352,-89,-2,15
5181,1351,-89,-2,15
5182,1350,-89,-2,15
5183,1349,-89,-2,15
5184,1348,-89,-2,15
5185,1347,-89,-2,15
5186,1346,-89,-2,15
5187,1345,-89,-2,15
5188,1344,-90,-2,15
5189,1343,-90,-2,15
5190,1342,-90,-2,15
5191,1341,-90,-2,15
5192,1340,-90,-2,15
5193,1339,-91,-2,15
5194,1338,-91,-2,15
5195,1337,-91,-2,15
5196,1336,-91,-2,15
5197,1335,-93,-2,15
5198,1334,-93,-2,15
5199,1333,-93,-2,15
5200,1332,-93,-2,15
5201,1331,-93,-2,15
5202,1330,-92,-2,15
5203,1329,-92,-2,15
5204,1328,-92,-2,15
5205,1327,-92,-2,15
5206,1326,-91,-2,15
5207,1325,-91,-2,15
5208,1324,-91,-2,15
5209,1323,-91,-2,15
5210,1322,-92,-2,15
5211,1321,-92,-2,15
5212,1320,-92,-2,15
5213,1319,-92,-2,15
5214,1318,-92,-2,15
5215,1317,-92,-2,15
5216,1316,-92,-2,15
5217,1315,-92,-2,15
5218,1314,-92,-2,15
5219,1313,-93,-2,15
5220,1312,-93,-2,15
5221,1311,-93,-2,15
5222,1310,-93,-2,15
5223,1309,-93,-2,15
5224,1308,-94,-2,15
5225,1307,-94,-2,15
5226,1306,-94,-2,15
5227,1305,-94,-2,15
5228,1304,-95,-2,15
5229,1303,-95,-2,15
5230,1302,-95,-2,15
5231,1301,-95,-2,15
5232,1300,-93,-2,15
5233,1299,-93,-2,15
5234,1298,-93,-2,15
5235,1297,-93,-2,15
5236,1296,-92,-2,15
5237,1295,-92,-2,15
5238,1294,-92,-2,15
5239,1293,-92,-2,15
5240,1292,-92,-2,15
5241,1291,-94,-2,15
5242,1290,-94,-2,15
5243,1289,-94,-2,15
5244,1288,-94,-2,15
5245,1287,-94,-2,15
5246,1286,-94,-2,15
5247,1285,-94,-2,15
5248,1284,-94,-2,15
5249,1283,-94,-2,15
5250,1282,-94,-2,15
5251,1281,-94,-2,15
5252,1280,-94,-2,15
5253,1279,-94,-2,15
5254,1278,-94,-2,15
5255,1277,-94,-2,15
5256,1276,-94,-2,15
5257,1275,-94,-2,15
5258,1274,-94,-2,15
5259,1273,-94,-2,15
5260,1272,-94,-2,15
5261,1271,-94,-2,15
5262,1270,-94,-2,15
5263,1269,-93,-2,15
5264,1268,-93,-2,15
5265,1267,-93,-2,15
5266,1266,-93,-2,15
5267,1265,-94,-2,15
5268,1264,-94,-2,15
5269,1263,-94,-2,15
5270,1262,-94,-2,15
5271,1261,-94,-2,15
5272,1260,-94,-2,15
5273,1259,-94,-2,15
5274,1258,-94,-2,15
5275,1257,-94,-2,15
5276,1256,-94,-2,15
5277,1255,-94,-2,15
5278,1254,-94,-2,15
5279,1253,-94,-2,15
5280,1252,-94,-2,15
5281,1251,-94,-2,15
5282,1250,-94,-2,15
5283,1249,-94,-2,15
5284,1248,-97,-2,15
5285,1247,-97,-2,15
5286,1246,-97,-2,15
5287,1245,-97,-2,15
5288,1244,-97,-2,15
5289,1243,-98,-2,15
5290,1242,-98,-2,15
5291,1241,-98,-2,15
5292,1240,-98,-2,15
5293,1239,-98,-2,15
5294,1238,-97,-2,15
5295,1237,-97,-2,15
5296,1236,-97,-2,15
5297,1235,-97,-2,15
5298,1234,-97,-2,15
5299,1233,-97,-2,15
5300,1232,-97,-2,15
5301,1231,-97,-2,15
5302,1230,-97,-2,15
5303,1229,-97,-2,15
5304,1228,-97,-2,15
5305,1227,-97,-2,15
5306,1226,-100,-2,15
5307,1225,-100,-2,15
5308,1224,-100,-2,15
5309,1223,-100,-2,15
5310,1222,-100,-2,15
5311,1221,-95,-2,15
5312,1220,-95,-2,15
5313,1219,-95,-2,15
5314,1218,-95,-2,15
5315,1217,-96,-2,15
5316,1216,-96,-2,15
5317,1215,-96,-2,15
5318,1214,-96,-2,15
5319,1213,-97,-2,15
5320,1212,-97,-2,15
5321,1211,-97,-2,15
5322,1210,-97,-2,15
5323,1209,-95,-2,15
5324,1208,-95,-2,15
5325,1207,-95,-2,15
5326,1206,-95,-2,15
5327,1205,-95,-2,15
5328,1204,-95,-2,15
5329,1203,-95,-2,15
5330,1202,-95,-2,15
5331,1201,-95,-2,15
5332,1200,-95,-2,15
5333,1199,-94,-2,15
5334,1198,-94,-2,15
5335,1197,-94,-2,15
5336,1196,-94,-2,15
5337,1195,-94,-2,15
5338,1194,-94,-2,15
5339,1193,-94,-2,15
5340,1192,-94,-2,15
5341,1191,-96,-2,15
5342,1190,-96,-2,15
5343,1189,-96,-2,15
5344,1188,-96,-2,15
5345,1187,-96,-2,15
5346,1186,-96,-2,15
5347,1185,-96,-2,15
5348,1184,-96,-2,15
5349,1183,-96,-2,15
5350,1182,-99,-3,15
5351,1181,-99,-3,15
5352,1180,-99,-3,15
5353,1179,-99,-3,15
5354,1178,-96,-2,15
5355,1177,-96,-2,15
5356,1176,-96,-2,15
5357,1175,-96,-2,15
5358,1174,-96,-2,15
5359,1173,-96,-2,15
5360,1172,-96,-2,15
5361,1171,-96,-2,15
5362,1170,-96,-2,15
5363,1169,-101,-2,15
5364,1168,-101,-2,15
5365,1167,-101,-2,15
5366,1166,-101,-2,15
5367,1165,-103,-2,15
5368,1164,-103,-2,15
5369,1163,-103,-2,15
5370,1162,-103,-2,15
5371,1161,-103,-2,15
5372,1160,-105,-3,15
5373,1159,-105,-3,15
5374,1158,-105,-3,15
5375,1157,-105,-3,14
5376,1156,-102,-2,14
5377,1155,-102,-2,13
5378,1154,-102,-2,12
5379,1153,-102,-2,13
5380,1152,-102,-2,13
5381,1151,-100,-2,15
5382,1150,-100,-2,15
5383,1149,-100,-2,15
5384,1148,-101,-2,15
5385,1147,-101,-2,15
5386,1146,-101,-2,15
5387,1145,-101,-2,15
5388,1144,-101,-2,15
5389,1143,-99,-2,15
5390,1142,-99,-2,15
5391,1141,-99,-2,13
5392,1140,-99,-2,14
5393,1139,-98,-2,15
5394,1138,-98,-2,15
5395,1137,-98,-2,15
5396,1136,-98,-2,15
5397,1135,-98,-2,15
5398,1134,-98,-2,0
5399,1133,-98,-2,15
5400,1132,-98,-2,15
5401,1131,-98,-2,15
5402,1130,-98,-2,15
5403,1129,-99,-2,15
5404,1128,-99,-2,15
5405,1127,-99,-2,15
5406,1126,-101,-2,15
5407,1125,-101,-2,15
5408,1124,-101,-2,15
5409,1123,-101,-2,15
5410,1122,-101,-2,15
5411,1121,-102,-2,15
5412,1120,-102,-2,15
5413,1119,-102,-2,13
5414,1118,-102,-2,15
5415,1117,-100,-2,15
5416,1116,-100,-2,15
5417,1115,-100,-2,15
5418,1114,-100,-2,14
5419,1113,-100,-2,13
5420,1112,-101,-2,15
5421,1111,-101,-2,15
5422,1110,-101,-2,15
5423,1109,-101,-2,15
5424,1108,-101,-2,15
5425,1107,-101,-2,15
5426,1106,-101,-2,15
5427,1105,-101,-2,13
5428,1104,-97,-2,15
5429,1103,-97,-2,15
5430,1102,-97,-2,15
5431,1101,-97,-2,15
5432,1100,-97,-2,15
5433,1099,-97,-2,15
5434,1098,-97,-2,15
5435,1097,-97,-2,15
5436,1096,-97,-2,15
5437,1095,-101,-2,15
5438,1094,-101,-2,15
5439,1093,-101,-2,15
5440,1092,-101,-2,15
5441,1091,-101,-2,15
5442,1090,-99,-3,14
5443,1089,-99,-3,14
5444,1088,-99,-3,15
5445,1087,-99,-3,15
5446,1086,-99,-2,15
5447,1085,-99,-2,15
5448,1084,-99,-2,15
5449,1083,-99,-2,15
5450,1082,-100,-2,15
5451,1081,-100,-2,15
5452,1080,-100,-2,15
5453,1079,-100,-2,15
5454,1078,-96,-3,15
5455,1077,-96,-3,13
5456,1076,-96,-3,15
5457,1075,-96,-3,14
5458,1074,-96,-3,15
5459,1073,-92,-2,15
5460,1072,-92,-2,15
5461,1071,-92,-2,15
5462,1070,-92,-2,15
5463,1069,-94,-2,15
5464,1068,-94,-2,15
5465,1067,-94,-2,15
5466,1066,-94,-2,15
5467,1065,-94,-2,15
5468,1064,-100,-2,15
5469,1063,-100,-2,15
5470,1062,-100,-2,15
5471,1061,-100,-2,15
5472,1060,-100,-3,15
5473,1059,-100,-3,15
5474,1058,-100,-3,15
5475,1057,-100,-3,15
5476,1056,-101,-3,15
5477,1055,-101,-3,15
5478,1054,-101,-3,13
5479,1053,-101,-3,13
5480,1052,-101,-3,15
5481,1051,-100,-2,15
5482,1050,-100,-2,15
5483,1049,-100,-2,13
5484,1048,-100,-2,15
5485,1047,-99,-3,15
5486,1046,-99,-3,15
5487,1045,-99,-3,15
5488,1044,-99,-3,14
5489,1043,-99,-3,14
5490,1042,-99,-2,15
5491,1041,-99,-2,15
5492,1040,-99,-2,15
5493,1039,-97,-3,15
5494,1038,-97,-3,15
5495,1037,-97,-3,15
5496,1036,-97,-3,13
5497,1035,-97,-3,13
5498,1034,-99,-2,15
5499,1033,-99,-2,15
5500,1032,-99,-2,15
5501,1031,-99,-2,15
5502,1030,-100,-2,15
5503,1029,-100,-2,15
5504,1028,-100,-2,15
5505,1027,-100,-2,15
5506,1026,-100,-2,15
5507,1025,-105,-3,15
5508,1024,-105,-3,15
5509,1023,-105,-3,15
5510,1022,-105,-3,15
5511,1021,-105,-3,15
5512,1020,-103,-2,12
5513,1019,-103,-2,12
5514,1018,-103,-2,12
5515,1017,-99,-2,12
5516,1016,-99,-2,12
5517,1015,-99,-2,14
5518,1014,-99,-2,13
5519,1013,-99,-2,13
5520,1012,-97,-2,15
5521,1011,-97,-2,15
5522,1010,-97,-2,15
5523,1009,-97,-2,15
5524,1008,-97,-2,15
5525,1007,-97,-2,15
5526,1006,-97,-2,15
5527,1005,-97,-2,15
5528,1004,-97,-2,15
5529,1003,-98,-2,15
5530,1002,-98,-2,15
5531,1001,-98,-2,15
5532,1000,-98,-2,15
5533,999,-103,-2,15
5534,998,-103,-2,15
5535,997,-103,-2,15
5536,996,-103,-2,15
5537,995,-103,-3,15
5538,994,-103,-3,15
5539,993,-103,-3,15
5540,992,-103,-3,15
5541,991,-103,-3,15
5542,990,-103,-3,15
5543,989,-103,-3,15
5544,988,-103,-3,15
5545,987,-103,-3,15
5546,986,-105,-3,15
5547,985,-105,-3,13
5548,984,-105,-3,13
5549,983,-105,-3,14
5550,982,-105,-3,14
5551,981,-104,-3,13
5552,980,-104,-3,12
5553,979,-104,-3,11
5554,978,-104,-3,12
5555,977,-100,-4,13
5556,976,-100,-4,13
5557,975,-100,-4,13
5558,974,-100,-4,14
5559,973,-100,-4,14
5560,972,-98,-2,15
5561,971,-98,-2,14
5562,970,-98,-2,15
5563,969,-99,-3,15
5564,968,-99,-3,15
5565,967,-99,-3,15
5566,966,-99,-3,15
5567,965,-99,-3,15
5568,964,-101,-2,15
5569,963,-101,-2,15
5570,962,-101,-2,15
5571,961,-101,-2,15
5572,960,-104,-3,15
5573,959,-104,-3,15
5574,958,-104,-3,15
5575,957,-104,-3,15
5576,956,-104,-3,15
5577,955,-101,-3,12
5578,954,-101,-3,12
5579,953,-101,-3,12
5580,952,-101,-3,13
5581,951,-97,-3,13
5582,950,-97,-3,13
5583,949,-101,-4,0
5584,948,-101,-4,0
5585,947,-101,-4,15
5586,946,-101,-4,15
5587,945,-101,-4,15
5588,944,-101,-4,15
5589,943,-101,-4,15
5590,942,-101,-3,14
5591,941,-101,-3,13
5592,940,-101,-3,15
5593,939,-101,-3,15
5594,938,-99,-4,14
5595,937,-99,-4,13
5596,936,-99,-4,12
5597,935,-99,-4,12
5598,934,-99,-4,12
5599,933,-100,-4,15
5600,932,-100,-4,15
5601,931,-100,-4,15
5602,930,-98,-3,14
5603,929,-98,-3,15
5604,928,-98,-3,13
5605,927,-98,-3,14
5606,926,-98,-3,15
5607,925,-97,-3,14
5608,924,-97,-3,15
5609,923,-97,-3,15
5610,922,-97,-3,15
5611,921,-99,-3,15
5612,920,-99,-3,15
5613,919,-99,-3,15
5614,918,-99,-3,15
5615,917,-99,-3,15
5616,916,-103,-3,15
5617,915,-103,-3,15
5618,914,-103,-3,15
5619,913,-103,-3,15
5620,912,-103,-3,13
5621,911,-103,-3,13
5622,910,-103,-3,13
5623,909,-103,-3,13
5624,908,-97,-4,12
5625,907,-97,-4,12
5626,906,-97,-4,13
5627,905,-97,-4,15
5628,904,-97,-4,15
5629,903,-99,-3,15
5630,902,-99,-3,15
5631,901,-99,-3,15
5632,900,-99,-3,15
5633,899,-95,-2,14
5634,898,-95,-2,14
5635,897,-95,-2,15
5636,896,-95,-2,15
5637,895,-95,-2,15
5638,894,-93,-2,15
5639,893,-93,-2,15
5640,892,-93,-2,15
5641,891,-93,-2,15
5642,890,-93,-3,15
5643,889,-93,-3,15
5644,888,-93,-3,15
5645,887,-93,-3,15
5646,886,-92,-4,15
5647,885,-92,-4,15
5648,884,-92,-4,15
5649,883,-92,-4,15
5650,882,-92,-4,15
5651,881,-94,-3,15
5652,880,-94,-3,15
5653,879,-94,-3,15
5654,878,-94,-3,15
5655,877,-97,-2,15
5656,876,-97,-2,15
5657,875,-97,-2,15
5658,874,-97,-2,15
5659,873,-97,-2,15
5660,872,-98,-2,15
5661,871,-98,-2,15
5662,870,-98,-2,15
5663,869,-98,-2,15
5664,868,-98,-2,15
5665,867,-98,-2,15
5666,866,-98,-2,15
5667,865,-98,-2,15
5668,864,-97,-2,15
5669,863,-97,-2,15
5670,862,-97,-2,15
5671,861,-97,-2,15
5672,860,-99,-2,15
5673,859,-99,-2,15
5674,858,-99,-2,15
5675,857,-99,-2,15
5676,856,-99,-2,15
5677,855,-100,-2,15
5678,854,-100,-2,15
5679,853,-100,-2,15
5680,852,-100,-2,15
5681,851,-99,-3,15
5682,850,-99,-3,15
5683,849,-99,-3,15
5684,848,-99,-3,15
5685,847,-99,-3,15
5686,846,-101,-3,15
5687,845,-101,-3,15
5688,844,-101,-3,15
5689,843,-101,-3,15
5690,842,-101,-2,14
5691,841,-101,-2,14
5692,840,-101,-2,15
5693,839,-101,-2,14
5694,838,-101,-3,14
5695,837,-101,-3,13
5696,836,-101,-3,14
5697,835,-101,-3,13
5698,834,-101,-3,14
5699,833,-98,-3,13
5700,832,-98,-3,14
5701,831,-98,-3,15
5702,830,-98,-3,15
5703,829,-100,-2,15
5704,828,-100,-2,15
5705,827,-100,-2,15
5706,826,-100,-2,15
5707,825,-100,-2,15
5708,824,-99,-3,15
5709,823,-99,-3,15
5710,822,-99,-3,15
5711,821,-100,-5,15
5712,820,-100,-5,15
5713,819,-100,-5,15
5714,818,-100,-5,15
5715,817,-100,-5,0
5716,816,-108,-4,15
5717,815,-108,-4,15
5718,814,-108,-4,15
5719,813,-108,-4,15
5720,812,-110,-5,13
5721,811,-110,-5,12
5722,810,-110,-5,11
5723,809,-110,-5,11
5724,808,-110,-5,10
5725,807,-106,-4,9
5726,806,-106,-4,9
5727,805,-106,-4,11
5728,804,-106,-4,11
5729,803,-106,-4,11
5730,802,-106,-4,12
5731,801,-106,-4,12
5732,800,-106,-4,12
5733,799,-107,-3,12
5734,798,-107,-3,12
5735,797,-107,-3,12
5736,796,-107,-3,11
5737,795,-107,-3,11
5738,794,-104,-4,10
5739,793,-104,-4,11
5740,792,-104,-4,12
5741,791,-104,-4,12
5742,790,-100,-3,12
5743,789,-100,-3,13
5744,788,-100,-3,13
5745,787,-100,-3,14
5746,786,-100,-3,15
5747,785,-98,-4,15
5748,784,-98,-4,15
5749,783,-98,-4,15
5750,782,-98,-4,15
5751,781,-99,-5,15
5752,780,-99,-5,15
5753,779,-99,-5,15
5754,778,-99,-5,15
5755,777,-98,-4,15
5756,776,-98,-4,15
5757,775,-98,-4,15
5758,774,-98,-4,15
5759,773,-96,-3,15
5760,772,-96,-3,15
5761,771,-96,-3,15
5762,770,-96,-3,15
5763,769,-96,-3,15
5764,768,-96,-3,15
5765,767,-96,-3,15
5766,766,-96,-3,15
5767,765,-96,-3,15
5768,764,-96,-3,15
5769,763,-97,-2,15
5770,762,-97,-2,15
5771,761,-97,-2,15
5772,760,-97,-2,15
5773,759,-99,-3,15
5774,758,-99,-3,15
5775,757,-99,-3,15
5776,756,-99,-3,15
5777,755,-98,-3,15
5778,754,-98,-3,15
5779,753,-98,-3,15
5780,752,-98,-3,15
5781,751,-100,-4,15
5782,750,-100,-4,15
5783,749,-100,-4,15
5784,748,-100,-4,15
5785,747,-100,-4,15
5786,746,-102,-3,15
5787,745,-102,-3,15
5788,744,-102,-3,15
5789,743,-102,-3,15
5790,742,-104,-4,15
5791,741,-104,-4,15
5792,740,-104,-4,14
5793,739,-104,-4,13
5794,738,-104,-4,13
5795,737,-103,-4,13
5796,736,-103,-4,13
5797,735,-103,-4,12
5798,734,-103,-4,10
5799,733,-103,-2,13
5800,732,-103,-2,15
5801,731,-103,-2,15
5802,730,-103,-2,15
5803,729,-105,-3,15
5804,728,-105,-3,15
5805,727,-105,-3,15
5806,726,-105,-3,15
5807,725,-105,-3,15
5808,724,-109,-3,15
5809,723,-109,-3,14
5810,722,-109,-3,12
5811,721,-109,-3,10
5812,720,-108,-3,11
5813,719,-108,-3,12
5814,718,-108,-3,13
5815,717,-108,-3,12
5816,716,-108,-3,12
5817,715,-110,-4,13
5818,714,-110,-4,13
5819,713,-110,-4,13
5820,712,-110,-4,13
5821,711,-110,-4,11
5822,710,-110,-4,11
5823,709,-110,-4,10
5824,708,-110,-4,10
5825,707,-108,-4,10
5826,706,-108,-4,10
5827,705,-108,-4,10
5828,704,-108,-4,10
5829,703,-104,-3,11
5830,702,-104,-3,11
5831,701,-104,-3,12
5832,700,-104,-3,12
5833,699,-104,-3,13
5834,698,-102,-3,13
5835,697,-102,-3,14
5836,696,-102,-3,14
5837,695,-102,-3,15
5838,694,-102,-3,15
5839,693,-101,-3,15
5840,692,-101,-3,15
5841,691,-101,-3,14
5842,690,-104,-4,15
5843,689,-104,-4,15
5844,688,-104,-4,15
5845,687,-104,-4,15
5846,686,-104,-4,15
5847,685,-101,-4,14
5848,684,-101,-4,12
5849,683,-101,-4,12
5850,682,-101,-4,12
5851,681,-100,-4,15
5852,680,-100,-4,13
5853,679,-100,-4,15
5854,678,-100,-4,15
5855,677,-100,-4,15
5856,676,-100,-3,15
5857,675,-100,-3,15
5858,674,-100,-3,15
5859,673,-100,-3,15
5860,672,-103,-2,15
5861,671,-103,-2,15
5862,670,-103,-2,15
5863,669,-103,-2,15
5864,668,-105,-3,15
5865,667,-105,-3,15
5866,666,-105,-3,15
5867,665,-105,-3,15
5868,664,-109,-4,15
5869,663,-109,-4,15
5870,662,-109,-4,14
5871,661,-109,-4,13
5872,660,-109,-4,13
5873,659,-106,-4,12
5874,658,-106,-4,10
5875,657,-106,-4,10
5876,656,-106,-4,10
5877,655,-106,-4,11
5878,654,-100,-4,12
5879,653,-100,-4,11
5880,652,-100,-4,12
5881,651,-100,-4,13
5882,650,-102,-3,14
5883,649,-102,-3,15
5884,648,-102,-3,15
5885,647,-102,-3,15
5886,646,-102,-3,15
5887,645,-104,-3,13
5888,644,-104,-3,15
5889,643,-104,-3,15
5890,642,-103,-3,15
5891,641,-103,-3,15
5892,640,-103,-3,13
5893,639,-103,-3,13
5894,638,-103,-3,12
5895,637,-98,-4,12
5896,636,-98,-4,13
5897,635,-98,-4,13
5898,634,-98,-4,15
5899,633,-97,-5,15
5900,632,-97,-5,15
5901,631,-97,-5,15
5902,630,-97,-5,15
5903,629,-97,-5,15
5904,628,-99,-6,15
5905,627,-99,-6,15
5906,626,-99,-6,15
5907,625,-99,-6,15
5908,624,-97,-5,14
5909,623,-97,-5,15
5910,622,-97,-5,15
5911,621,-97,-5,15
5912,620,-99,-4,15
5913,619,-99,-4,15
5914,618,-99,-4,15
5915,617,-99,-4,15
5916,616,-99,-4,15
5917,615,-102,-6,15
5918,614,-102,-6,15
5919,613,-102,-6,15
5920,612,-102,-6,13
5921,611,-98,-6,12
5922,610,-98,-6,11
5923,609,-98,-6,11
5924,608,-98,-6,12
5925,607,-98,-6,13
5926,606,-98,-5,15
5927,605,-98,-5,15
5928,604,-98,-5,15
5929,603,-102,-4,15
5930,602,-102,-4,15
5931,601,-102,-4,15
5932,600,-102,-4,15
5933,599,-102,-4,15
5934,598,-106,-4,15
5935,597,-106,-4,15
5936,596,-106,-4,13
5937,595,-106,-4,13
5938,594,-107,-5,13
5939,593,-107,-5,12
5940,592,-107,-5,12
5941,591,-107,-5,10
5942,590,-107,-5,10
5943,589,-106,-5,11
5944,588,-106,-5,12
5945,587,-106,-5,12
5946,586,-106,-5,13
5947,585,-106,-5,13
5948,584,-108,-4,12
5949,583,-108,-4,11
5950,582,-108,-4,10
5951,581,-105,-5,10
5952,580,-105,-5,11
5953,579,-105,-5,11
5954,578,-105,-5,11
5955,577,-105,-5,11
5956,576,-102,-4,11
5957,575,-102,-4,12
5958,574,-102,-4,13
5959,573,-102,-4,13
5960,572,-103,-5,14
5961,571,-103,-5,13
5962,570,-103,-5,13
5963,569,-103,-5,13
5964,568,-103,-5,12
5965,567,-105,-3,12
5966,566,-105,-3,12
5967,565,-105,-3,12
5968,564,-105,-3,12
5969,563,-106,-3,12
5970,562,-106,-3,12
5971,561,-106,-3,13
5972,560,-106,-3,14
5973,559,-106,-3,14
5974,558,-106,-3,13
5975,557,-106,-3,12
5976,556,-106,-3,12
5977,555,-106,-3,12
5978,554,-103,-3,12
5979,553,-103,-3,11
5980,552,-103,-3,11
5981,551,-103,-3,13
5982,550,-102,-3,13
5983,549,-102,-3,13
5984,548,-102,-3,13
5985,547,-102,-3,12
5986,546,-102,-3,13
5987,545,-102,-4,15
5988,544,-102,-4,14
5989,543,-102,-4,13
5990,542,-102,-4,13
5991,541,-103,-4,14
5992,540,-103,-4,14
5993,539,-103,-4,15
5994,538,-103,-4,15
5995,537,-105,-2,14
5996,536,-105,-2,13
5997,535,-105,-2,13
5998,534,-105,-2,13
5999,533,-103,-3,13
6000,532,-103,-3,13
6001,531,-103,-3,13
6002,530,-103,-3,13
6003,529,-103,-3,15
6004,528,-106,-3,15
6005,527,-106,-3,15
6006,526,-106,-3,15
6007,525,-106,-3,15
6008,524,-107,-4,15
6009,523,-107,-4,14
6010,522,-107,-4,13
6011,521,-107,-4,12
6012,520,-107,-4,12
6013,519,-104,-3,12
6014,518,-104,-3,12
6015,517,-104,-3,11
6016,516,-104,-3,13
6017,515,-101,-5,13
6018,514,-101,-5,12
6019,513,-101,-5,12
6020,512,-101,-5,12
6021,511,-99,-4,13
6022,510,-99,-4,13
6023,509,-99,-4,14
6024,508,-99,-4,15
6025,507,-99,-4,15
6026,506,-101,-5,15
6027,505,-101,-5,15
6028,504,-101,-5,15
6029,503,-101,-5,15
6030,502,-102,-3,15
6031,501,-102,-3,15
6032,500,-102,-3,15
6033,499,-102,-3,15
6034,498,-102,-3,15
6035,497,-105,-4,15
6036,496,-105,-4,15
6037,495,-105,-4,15
6038,494,-106,-3,12
6039,493,-106,-3,12
6040,492,-106,-3,15
6041,491,-106,-3,15
6042,490,-106,-3,13
6043,489,-103,-4,13
6044,488,-103,-4,12
6045,487,-103,-4,12
6046,486,-103,-4,12
6047,485,-105,-3,13
6048,484,-105,-3,15
6049,483,-105,-3,14
6050,482,-105,-3,14
6051,481,-105,-3,13
6052,480,-105,-3,13
6053,479,-105,-3,13
6054,478,-105,-3,13
6055,477,-105,-3,13
6056,476,-105,-3,13
6057,475,-106,-4,13
6058,474,-106,-4,13
6059,473,-109,-5,12
6060,472,-109,-5,13
6061,471,-109,-5,13
6062,470,-109,-5,13
6063,469,-109,-5,12
6064,468,-109,-5,12
6065,467,-107,-4,10
6066,466,-107,-4,10
6067,465,-107,-4,12
6068,464,-107,-4,13
6069,463,-108,-5,13
6070,462,-108,-5,13
6071,461,-108,-5,12
6072,460,-108,-5,10
6073,459,-108,-5,11
6074,458,-111,-5,12
6075,457,-111,-5,12
6076,456,-111,-5,12
6077,455,-111,-5,11
6078,454,-112,-5,10
6079,453,-112,-5,10
6080,452,-112,-5,10
6081,451,-112,-5,9
6082,450,-109,-5,9
6083,449,-109,-5,8
6084,448,-109,-5,9
6085,447,-109,-5,10
6086,446,-109,-5,10
6087,445,-109,-6,11
6088,444,-109,-6,11
6089,443,-109,-6,11
6090,442,-109,-6,12
6091,441,-110,-7,11
