,rsrp,rsrq,wbcqi,date_index
5874,-106,-4,10,658
5875,-106,-4,10,657
5876,-106,-4,10,656
5877,-106,-4,11,655
5878,-100,-4,12,654
5879,-100,-4,11,653
5880,-100,-4,12,652
5881,-100,-4,13,651
5882,-102,-3,14,650
5883,-102,-3,15,649
5884,-102,-3,15,648
5885,-102,-3,15,647
5886,-102,-3,15,646
5887,-104,-3,13,645
5888,-104,-3,15,644
5889,-104,-3,15,643
5890,-103,-3,15,642
5891,-103,-3,15,641
5892,-103,-3,13,640
5893,-103,-3,13,639
5894,-103,-3,12,638
5895,-98,-4,12,637
5896,-98,-4,13,636
5897,-98,-4,13,635
5898,-98,-4,15,634
5899,-97,-5,15,633
5900,-97,-5,15,632
5901,-97,-5,15,631
5902,-97,-5,15,630
5903,-97,-5,15,629
5904,-99,-6,15,628
5905,-99,-6,15,627
5906,-99,-6,15,626
5907,-99,-6,15,625
5908,-97,-5,14,624
5909,-97,-5,15,623
5910,-97,-5,15,622
5911,-97,-5,15,621
5912,-99,-4,15,620
5913,-99,-4,15,619
5914,-99,-4,15,618
5915,-99,-4,15,617
5916,-99,-4,15,616
5917,-102,-6,15,615
5918,-102,-6,15,614
5919,-102,-6,15,613
5920,-102,-6,13,612
5921,-98,-6,12,611
5922,-98,-6,11,610
5923,-98,-6,11,609
5924,-98,-6,12,608
5925,-98,-6,13,607
5926,-98,-5,15,606
5927,-98,-5,15,605
5928,-98,-5,15,604
5929,-102,-4,15,603
5930,-102,-4,15,602
5931,-102,-4,15,601
5932,-102,-4,15,600
5933,-102,-4,15,599
5934,-106,-4,15,598
5935,-106,-4,15,597
5936,-106,-4,13,596
5937,-106,-4,13,595
5938,-107,-5,13,594
5939,-107,-5,12,593
5940,-107,-5,12,592
5941,-107,-5,10,591
5942,-107,-5,10,590
5943,-106,-5,11,589
5944,-106,-5,12,588
5945,-106,-5,12,587
5946,-106,-5,13,586
5947,-106,-5,13,585
5948,-108,-4,12,584
5949,-108,-4,11,583
5950,-108,-4,10,582
5951,-105,-5,10,581
5952,-105,-5,11,580
5953,-105,-5,11,579
5954,-105,-5,11,578
5955,-105,-5,11,577
5956,-102,-4,11,576
5957,-102,-4,12,575
5958,-102,-4,13,574
5959,-102,-4,13,573
5960,-103,-5,14,572
5961,-103,-5,13,571
5962,-103,-5,13,570
5963,-103,-5,13,569
5964,-103,-5,12,568
5965,-105,-3,12,567
5966,-105,-3,12,566
5967,-105,-3,12,565
5968,-105,-3,12,564
5969,-106,-3,12,563
5970,-106,-3,12,562
5971,-106,-3,13,561
5972,-106,-3,14,560
5973,-106,-3,14,559
5974,-106,-3,13,558
5975,-106,-3,12,557
5976,-106,-3,12,556
5977,-106,-3,12,555
5978,-103,-3,12,554
5979,-103,-3,11,553
5980,-103,-3,11,552
5981,-103,-3,13,551
5982,-102,-3,13,550
5983,-102,-3,13,549
5984,-102,-3,13,548
5985,-102,-3,12,547
5986,-102,-3,13,546
5987,-102,-4,15,545
5988,-102,-4,14,544
5989,-102,-4,13,543
5990,-102,-4,13,542
5991,-103,-4,14,541
5992,-103,-4,14,540
5993,-103,-4,15,539
5994,-103,-4,15,538
5995,-105,-2,14,537
5996,-105,-2,13,536
5997,-105,-2,13,535
5998,-105,-2,13,534
5999,-103,-3,13,533
6000,-103,-3,13,532
6001,-103,-3,13,531
6002,-103,-3,13,530
6003,-103,-3,15,529
6004,-106,-3,15,528
6005,-106,-3,15,527
6006,-106,-3,15,526
6007,-106,-3,15,525
6008,-107,-4,15,524
6009,-107,-4,14,523
6010,-107,-4,13,522
6011,-107,-4,12,521
6012,-107,-4,12,520
6013,-104,-3,12,519
6014,-104,-3,12,518
6015,-104,-3,11,517
6016,-104,-3,13,516
6017,-101,-5,13,515
6018,-101,-5,12,514
6019,-101,-5,12,513
6020,-101,-5,12,512
6021,-99,-4,13,511
6022,-99,-4,13,510
6023,-99,-4,14,509
6024,-99,-4,15,508
6025,-99,-4,15,507
6026,-101,-5,15,506
6027,-101,-5,15,505
6028,-101,-5,15,504
6029,-101,-5,15,503
6030,-102,-3,15,502
6031,-102,-3,15,501
6032,-102,-3,15,500
6033,-102,-3,15,499
6034,-102,-3,15,498
6035,-105,-4,15,497
6036,-105,-4,15,496
6037,-105,-4,15,495
6038,-106,-3,12,494
6039,-106,-3,12,493
6040,-106,-3,15,492
6041,-106,-3,15,491
6042,-106,-3,13,490
6043,-103,-4,13,489
6044,-103,-4,12,488
6045,-103,-4,12,487
6046,-103,-4,12,486
6047,-105,-3,13,485
6048,-105,-3,15,484
6049,-105,-3,14,483
6050,-105,-3,14,482
6051,-105,-3,13,481
6052,-105,-3,13,480
6053,-105,-3,13,479
6054,-105,-3,13,478
6055,-105,-3,13,477
6056,-105,-3,13,476
6057,-106,-4,13,475
6058,-106,-4,13,474
6059,-109,-5,12,473
6060,-109,-5,13,472
6061,-109,-5,13,471
6062,-109,-5,13,470
6063,-109,-5,12,469
6064,-109,-5,12,468
6065,-107,-4,10,467
6066,-107,-4,10,466
6067,-107,-4,12,465
6068,-107,-4,13,464
6069,-108,-5,13,463
6070,-108,-5,13,462
6071,-108,-5,12,461
6072,-108,-5,10,460
6073,-108,-5,11,459
6074,-111,-5,12,458
6075,-111,-5,12,457
6076,-111,-5,12,456
6077,-111,-5,11,455
6078,-112,-5,10,454
6079,-112,-5,10,453
6080,-112,-5,10,452
6081,-112,-5,9,451
6082,-109,-5,9,450
6083,-109,-5,8,449
6084,-109,-5,9,448
6085,-109,-5,10,447
6086,-109,-5,10,446
6087,-109,-6,11,445
6088,-109,-6,11,444
6089,-109,-6,11,443
6090,-109,-6,12,442
6091,-110,-7,11,441
6092,-110,-7,11,440
6093,-110,-7,10,439
6094,-110,-7,10,438
6095,-110,-7,10,437
6096,-109,-6,10,436
6097,-109,-6,9,435
6098,-109,-6,9,434
6099,-109,-6,10,433
6100,-110,-7,10,432
6101,-110,-7,9,431
6102,-110,-7,11,430
6103,-110,-7,10,429
6104,-110,-7,10,428
6105,-110,-7,10,427
6106,-110,-7,10,426
6107,-110,-7,9,425
6108,-109,-6,9,424
6109,-109,-6,9,423
6110,-109,-6,9,422
6111,-109,-6,10,421
6112,-109,-6,10,420
6113,-107,-5,11,419
6114,-107,-5,11,418
6115,-107,-5,10,417
6116,-107,-5,10,416
6117,-103,-5,11,415
6118,-103,-5,11,414
6119,-103,-5,12,413
6120,-103,-5,13,412
6121,-103,-5,13,411
6122,-104,-3,13,410
6123,-104,-3,13,409
6124,-104,-3,14,408
6125,-104,-3,14,407
6126,-105,-3,14,406
6127,-105,-3,13,405
6128,-105,-3,14,404
6129,-105,-3,14,403
6130,-107,-3,13,402
6131,-107,-3,13,401
6132,-107,-3,13,400
6133,-107,-3,13,399
6134,-107,-3,13,398
6135,-108,-3,13,397
6136,-108,-3,13,396
6137,-108,-3,13,395
6138,-108,-3,13,394
6139,-108,-3,12,393
6140,-108,-3,12,392
6141,-108,-3,12,391
6142,-108,-3,12,390
6143,-108,-3,12,389
6144,-107,-3,12,388
6145,-107,-3,12,387
6146,-107,-3,13,386
6147,-108,-4,13,385
6148,-108,-4,13,384
6149,-108,-4,12,383
6150,-108,-4,12,382
6151,-108,-4,12,381
6152,-106,-4,11,380
6153,-106,-4,11,379
6154,-106,-4,11,378
6155,-106,-4,11,377
6156,-102,-6,12,376
6157,-102,-6,11,375
6158,-102,-6,11,374
6159,-102,-6,11,373
6160,-102,-6,12,372
6161,-100,-7,12,371
6162,-100,-7,13,370
6163,-100,-7,15,369
6164,-100,-7,15,368
6165,-100,-7,15,367
6166,-99,-6,15,366
6167,-99,-6,15,365
6168,-99,-6,15,364
6169,-99,-6,15,363
6170,-99,-6,15,362
6171,-99,-6,15,361
6172,-99,-6,15,360
6173,-99,-6,15,359
6174,-102,-7,15,358
6175,-102,-7,15,357
6176,-102,-7,15,356
6177,-102,-7,15,355
6178,-103,-6,13,354
6179,-103,-6,12,353
6180,-103,-6,13,352
6181,-103,-6,13,351
6182,-103,-6,13,350
6183,-102,-6,13,349
6184,-102,-6,13,348
6185,-102,-6,12,347
6186,-102,-6,13,346
6187,-106,-6,13,345
6188,-106,-6,15,344
6189,-106,-6,15,343
6190,-106,-6,15,342
6191,-106,-4,13,341
6192,-106,-4,11,340
6193,-106,-4,9,339
6194,-106,-4,10,338
6195,-106,-4,10,337
6196,-106,-4,12,336
6197,-106,-4,12,335
6198,-106,-4,12,334
6199,-106,-4,12,333
6200,-108,-6,12,332
6201,-108,-6,13,331
6202,-108,-6,13,330
6203,-108,-6,13,329
6204,-108,-6,12,328
6205,-112,-7,12,327
6206,-112,-7,10,326
6207,-112,-7,9,325
6208,-112,-7,9,324
6209,-108,-7,9,323
6210,-108,-7,9,322
6211,-108,-7,8,321
6212,-108,-7,9,320
6213,-108,-6,10,319
6214,-108,-6,9,318
6215,-108,-6,10,317
6216,-108,-6,10,316
6217,-109,-5,10,315
6218,-109,-5,10,314
6219,-109,-5,11,313
6220,-109,-5,11,312
6221,-109,-5,11,311
6222,-108,-6,11,310
6223,-108,-6,10,309
6224,-108,-6,10,308
6225,-108,-6,10,307
6226,-107,-5,10,306
6227,-107,-5,10,305
6228,-107,-5,9,304
6229,-107,-5,10,303
6230,-107,-5,10,302
6231,-106,-5,11,301
6232,-106,-5,12,300
6233,-106,-5,12,299
6234,-106,-5,11,298
6235,-107,-6,10,297
6236,-107,-6,12,296
6237,-107,-6,12,295
6238,-107,-6,12,294
6239,-108,-6,11,293
6240,-108,-6,11,292
6241,-108,-6,10,291
6242,-108,-6,10,290
6243,-108,-6,10,289
6244,-108,-7,10,288
6245,-108,-7,10,287
6246,-108,-7,10,286
6247,-108,-7,9,285
6248,-106,-6,9,284
6249,-106,-6,10,283
6250,-106,-6,11,282
6251,-106,-6,11,281
6252,-106,-6,11,280
6253,-104,-6,12,279
6254,-104,-6,12,278
6255,-104,-6,12,277
6256,-104,-5,12,276
6257,-104,-5,12,275
6258,-104,-5,12,274
6259,-104,-5,12,273
6260,-104,-5,12,272
6261,-103,-4,12,271
6262,-103,-4,13,270
6263,-103,-4,12,269
6264,-103,-4,13,268
6265,-103,-5,13,267
6266,-103,-5,13,266
6267,-103,-5,13,265
6268,-103,-5,13,264
6269,-103,-5,13,263
6270,-103,-6,14,262
6271,-103,-6,14,261
6272,-103,-6,13,260
6273,-103,-6,13,259
6274,-103,-6,13,258
6275,-104,-5,13,257
6276,-104,-5,13,256
6277,-104,-5,15,255
6278,-107,-5,14,254
6279,-107,-5,13,253
6280,-107,-5,13,252
6281,-107,-5,13,251
6282,-107,-5,13,250
6283,-111,-5,13,249
6284,-111,-5,13,248
6285,-111,-5,11,247
6286,-111,-5,11,246
6287,-111,-4,10,245
6288,-111,-4,10,244
6289,-111,-4,10,243
6290,-111,-4,10,242
6291,-111,-4,10,241
6292,-111,-4,11,240
6293,-111,-4,11,239
6294,-111,-4,11,238
6295,-111,-4,11,237
6296,-112,-4,12,236
6297,-112,-4,11,235
6298,-112,-4,11,234
6299,-112,-4,11,233
6300,-110,-5,11,232
6301,-110,-5,10,231
6302,-110,-5,10,230
6303,-110,-5,9,229
6304,-107,-5,9,228
6305,-107,-5,9,227
6306,-107,-5,11,226
6307,-107,-5,11,225
6308,-107,-5,12,224
6309,-106,-4,11,223
6310,-106,-4,12,222
6311,-106,-4,12,221
6312,-106,-4,12,220
6313,-106,-4,12,219
6314,-106,-5,12,218
6315,-106,-5,12,217
6316,-106,-5,13,216
6317,-106,-5,13,215
6318,-106,-6,13,214
6319,-106,-6,13,213
6320,-106,-6,13,212
6321,-106,-6,12,211
6322,-106,-7,12,210
6323,-106,-7,12,209
6324,-106,-7,12,208
6325,-106,-7,12,207
6326,-106,-6,12,206
6327,-106,-6,12,205
6328,-106,-6,11,204
6329,-106,-6,11,203
6330,-106,-6,12,202
6331,-105,-6,11,201
6332,-105,-6,11,200
6333,-105,-6,11,199
6334,-105,-6,11,198
6335,-106,-7,11,197
6336,-106,-7,12,196
6337,-106,-7,13,195
6338,-106,-7,12,194
6339,-106,-7,11,193
6340,-107,-6,11,192
6341,-107,-6,12,191
6342,-107,-6,12,190
6343,-107,-6,12,189
6344,-104,-4,11,188
6345,-104,-4,11,187
6346,-104,-4,11,186
6347,-104,-4,11,185
6348,-102,-5,12,184
6349,-102,-5,12,183
6350,-102,-5,12,182
6351,-102,-5,13,181
6352,-102,-5,13,180
6353,-101,-6,13,179
6354,-101,-6,13,178
6355,-101,-6,13,177
6356,-101,-6,13,176
6357,-101,-7,13,175
6358,-101,-7,15,174
6359,-101,-7,15,173
6360,-101,-7,15,172
6361,-101,-7,15,171
6362,-101,-7,13,170
6363,-101,-7,13,169
6364,-101,-7,13,168
6365,-103,-7,13,167
6366,-103,-7,14,166
6367,-103,-7,13,165
6368,-103,-7,13,164
6369,-103,-7,13,163
6370,-104,-7,13,162
6371,-104,-7,13,161
6372,-104,-7,12,160
6373,-104,-7,12,159
6374,-104,-7,12,158
6375,-104,-7,12,157
6376,-104,-7,12,156
6377,-104,-7,12,155
6378,-104,-7,12,154
6379,-104,-6,12,153
6380,-104,-6,12,152
6381,-104,-6,12,151
6382,-104,-6,12,150
6383,-104,-6,12,149
6384,-106,-7,11,148
6385,-106,-7,11,147
6386,-106,-7,12,146
6387,-105,-6,10,145
6388,-105,-6,10,144
6389,-105,-6,9,143
6390,-105,-6,11,142
6391,-105,-6,11,141
6392,-104,-5,11,140
6393,-104,-5,12,139
6394,-104,-5,12,138
6395,-104,-5,12,137
6396,-105,-4,13,136
6397,-105,-4,12,135
6398,-105,-4,12,134
6399,-105,-4,12,133
6400,-105,-4,12,132
6401,-105,-4,13,131
6402,-105,-4,12,130
6403,-105,-4,12,129
6404,-105,-4,12,128
6405,-104,-5,12,127
6406,-104,-5,12,126
6407,-104,-5,12,125
6408,-104,-5,12,124
6409,-104,-5,11,123
6410,-104,-5,12,122
6411,-104,-5,12,121
6412,-104,-5,11,120
6413,-105,-5,13,119
6414,-105,-5,13,118
6415,-105,-5,13,117
6416,-105,-5,13,116
6417,-105,-5,13,115
6418,-104,-5,12,114
6419,-104,-5,11,113
6420,-104,-5,12,112
6421,-104,-5,12,111
6422,-104,-5,13,110
6423,-105,-6,13,109
6424,-105,-6,12,108
6425,-105,-6,12,107
6426,-105,-6,12,106
6427,-105,-7,12,105
6428,-105,-7,12,104
6429,-105,-7,10,103
6430,-105,-7,11,102
6431,-105,-7,12,101
6432,-105,-7,12,100
6433,-105,-7,12,99
6434,-105,-7,12,98
6435,-106,-7,11,97
6436,-106,-7,11,96
6437,-106,-7,12,95
6438,-106,-7,10,94
6439,-106,-7,12,93
6440,-107,-7,12,92
6441,-107,-7,11,91
6442,-107,-7,11,90
6443,-107,-7,11,89
6444,-106,-7,10,88
6445,-106,-7,10,87
6446,-106,-7,10,86
6447,-106,-7,10,85
6448,-106,-7,9,84
6449,-105,-7,10,83
6450,-105,-7,10,82
6451,-105,-7,11,81
6452,-105,-7,12,80
6453,-106,-7,12,79
6454,-106,-7,12,78
6455,-106,-7,12,77
6456,-106,-7,12,76
6457,-107,-7,12,75
6458,-107,-7,12,74
6459,-107,-7,10,73
6460,-107,-7,11,72
6461,-107,-7,9,71
6462,-107,-7,10,70
6463,-107,-7,10,69
6464,-107,-7,9,68
6465,-107,-7,10,67
6466,-106,-7,9,66
6467,-106,-7,9,65
6468,-106,-7,9,64
6469,-106,-7,9,63
6470,-106,-7,9,62
6471,-105,-7,10,61
6472,-105,-7,11,60
6473,-105,-7,11,59
6474,-105,-7,10,58
6475,-105,-7,10,57
6476,-105,-7,10,56
6477,-105,-7,10,55
6478,-105,-7,10,54
6479,-106,-7,10,53
6480,-106,-7,10,52
6481,-106,-7,11,51
6482,-106,-7,10,50
6483,-106,-6,11,49
6484,-106,-6,12,48
6485,-106,-6,10,47
6486,-106,-6,10,46
6487,-106,-6,12,45
6488,-105,-6,11,44
6489,-105,-6,11,43
6490,-105,-6,12,42
6491,-105,-6,12,41
6492,-105,-6,12,40
6493,-106,-7,12,39
6494,-106,-7,12,38
6495,-106,-7,11,37
6496,-107,-6,11,36
6497,-107,-6,11,35
6498,-107,-6,12,34
6499,-107,-6,11,33
6500,-107,-6,11,32
6501,-107,-7,11,31
6502,-107,-7,11,30
6503,-107,-7,10,29
6504,-107,-7,10,28
6505,-106,-7,10,27
6506,-106,-7,11,26
6507,-106,-7,12,25
6508,-106,-7,12,24
6509,-106,-7,12,23
6510,-105,-7,12,22
6511,-105,-7,11,21
6512,-105,-7,11,20
6513,-105,-7,12,19
6514,-105,-7,12,18
6515,-105,-7,12,17
6516,-105,-7,12,16
6517,-105,-7,12,15
6518,-105,-7,13,14
6519,-105,-6,12,13
6520,-105,-6,12,12
6521,-105,-6,11,11
6522,-105,-6,11,10
6523,-105,-6,13,9
6524,-105,-6,12,8
6525,-105,-6,12,7
6526,-105,-6,12,6
6527,-105,-7,12,5
6528,-105,-7,12,4
6529,-105,-7,12,3
6530,-105,-7,12,2
6531,-105,-7,12,1
